11,23,12,13,8.00002,9.00001,9.00002,12,18,30,8.00001,11,13,16,24,11,20,22,25,31,11,17,23,6.00001,10,13,26.0001,10,135.999,12,21,7.00002,15,11,29,31.0001,11,29,23.0001,17,16,15,15,19,29,25.0001,10,12,7.00002,81.9998,28,14,11,40.9999,53.9999,12,5.00001,14,11,10,13,18,9.00002,34,6.00001,7.00002,20.0001,19,11,16,20,43.0001,18,22.9999,9.00001,23,17,23,13,15,11,4,16,23,11,8.00002,12,14,43.0001,20.0001,6.99997,15,35,9.99998,15,24.0001,14,6.00002,5,6,6.00001,12,8.00002,44.0001,25.0001,12,9.00003,7.00001,9.99995,29.9999,6.00001,17,10,13,5.99997,11,20,67,6.00001,5.00001,13,27.9999,4.99999,17,11,12,12,6.00002,12,11,5.00001,9.00001,35.9999,8.00002,26,54.9997,12,8.00003,6.00002,5.00001,17,13,13,7.00002,16,16,8.00002,11,16.9999,34,14.9999,36.9999,35,19,12,4.00001,9.00003,9.00001,9.00002,13.9999,17,10.9999,17,9.00003,10,7.00002,14,14,21,28.0001,9.00003,14,9,14,20,28.0001,33.0001,13,17,9.99996,7.00001,31.0001,23.0001,17.9999,9.00003,16,25.9999,15,7.00001,13,16,44.0001,10,10,107,7.00002,7.00002,4.99999,4.99999,6.99999,
5.00001,10,16,24,9.00001,8.00001,10,8.00001,38.9999,12,17,9.00001,16,13,7.00001,40.9999,10,11,41,7.00002,29,19,18.9999,14,8.00001,10,11,8.00001,16,9.99996,9.00001,6.99997,11,14,25,13,79.9999,17,21.0001,60,8.00001,12,18.9999,17,17,44.0001,19,10,20,15,13,9.00001,21,32.0001,56.9998,11,22.9999,20,10,12,16,40.9999,21.0001,9.00002,13,12,24,50.9999,33.9999,18,32,55,17,16,17,17,7.00001,38.0001,9.00002,12,34,9,10,15,8.00002,12,11,28.9999,6.00002,9.00003,9.00002,20.0001,24,19,11,31.0001,17,29,12,13,9.99999,24,8.00002,96,19,6.99998,8.00001,20,8.99994,7.99998,8.00001,14,15,28.0001,14,20,31.0001,14,20,27.0001,23,15.9999,9,19,9.00002,8.00002,15.9999,12,31.0001,11,8.00002,7.00002,9.00002,11,18.9999,16,23,28,8.00002,22.0001,19.0001,20,10,17,75.0001,18,10,3.99999,7.99997,9.99997,33.9998,37,15,34.0001,29,7.00002,6.00001,7.00002,6.00002,9.00001,8.99998,8.99995,19,5.99998,17,10,20.0001,20,11,10,16,26.0001,13.9999,16.9999,19,28.0001,12,14,12,9.00001,9.00003,12,8.00002,31.0001,19,22.9999,70.9995,18,13,11,7.00001,16,10,7.00001,19.9999,9.00002,10,7.00002,8.99996,5.99997,
11,3.99998,8.00002,23,12,27,12,8.00001,22,15,23,7.00001,11,7.00001,11,23.9999,14,43,49.0001,14,8.99999,16.9999,13,18,15,22,17,15,15,20.0001,6,9.00001,6.00001,12,61.9995,9.00002,16,13,16,9.00001,16,21.9999,14.9999,26,8.00002,9.00002,62.0001,18,18,10,22,17,18,16,37.9998,9,18,16,29.9999,14,32.9999,17,10,13,22.0001,44,17,40.9999,43.9998,16,28.0001,15,12,21,13.9999,26,16,16,26.0001,14,22.9999,10,11,20,11,16,8.99999,17,21,10,4.00001,8.00002,15,36.9999,31,12,17,38,45,17,28,27.0001,25.9999,42.0001,38.0001,5.99998,9.00002,7.00001,25.9998,26.9998,6.00001,13,14.9999,9.99998,24,13,42.0001,37,20.0001,11,15,44.9999,5.99998,5.00001,30.0001,15,5.99998,8.00003,17,80.9993,8.99998,10,28,19.0001,17.9999,47.9997,11,10,20,23.0001,6.99997,12,5.00001,6.00001,7.99997,15,11,12.9999,4.99997,6.00002,18,11,18.0001,12,9.99999,24.0001,19,20,4.00001,7,10.9999,20.9999,19.0001,11,18,8.00002,31.0001,25,16,24,28,12,22.9999,7.99994,10,6.00002,8.00002,4.00001,9.00001,7.00002,12.9999,8.99996,6.00001,47.9999,19.9999,60.9997,14.9999,11,57.9998,20.0001,66.0001,15,11,20,23.0001,10,10,15,8.99999,8.99995,
12,5,8.00001,20,13,15,9.00002,16,15,17,15.9999,16,5.00001,9.00001,14,27,22,26.9999,15,20,9.00002,17,18,20,17,26,15,17,52.9999,26.0001,13,15.9999,6.00001,19,30,7.00001,15,17,10,16,17,45.9997,15,11,13,22,38.0001,49,24,28,8.00001,15,23,15,19,23,11,8.00001,16,14,21,18,16,10,12,9.00002,8.00002,9,6,31.0001,16,38,12,18,13,52,31,8.00002,6.00001,12,42,14,10,17,7.00001,6.00002,12,11.9999,13,10,6.00001,8.00002,5.99999,12,18,5.00001,12.9999,19,8.99994,13,18,50.0001,19,16.9999,70.9995,23,24,13,18,19.9999,12,33,19,14,14,13,17,35.0001,43.0001,14,6.00001,17.9999,3.99998,5.00001,10,6.00001,4.99998,9.00001,9.00002,33,17.9999,5.99999,15,46,5.99996,25.9999,36.0001,28.0001,27,22,16,13,13,34.0001,10,22,8.00002,4,16,15,19,14,19,10,14,12,5.00001,7,7.00002,15,13,18,20,42,21.9999,12,9.00003,11,14,41.0001,13,13,14,13.9999,4.00001,4.99999,5,23,13,13,31.0001,39,12,38,14,13,9.99999,11,23,13,12,12,13,52.9996,30.0001,32.9999,42,23,10,15,
19.9999,15,17.9999,16.9999,22.9999,13.9999,19.9999,7.99998,8.99997,38.9997,20.9999,5.99998,17.9999,11.9999,6.99999,13.9998,13.9998,11,12.9999,33.9998,28.9998,10.9999,16.9999,9.99997,27.9998,12.9999,7.99995,11.9999,55.9996,33.9997,16.9999,8.99995,11.9999,14,9.9999,14,22.9998,15.9999,14,11.9999,14.9999,14.9999,24.9998,27.9998,16.9999,74.9995,11,12.9999,37,22.9999,24.9999,32.9999,22.9999,6.99998,69.9993,8.99987,9.99994,8.99994,11.9999,23.9999,20.9998,46.9996,11.9999,12.9999,11,14,5,7.99996,19.9998,11,12,11,11.9999,8.99993,11.9999,7.99996,13,30.9998,17,7.99994,11.9999,16.9999,7.99998,12.9999,7.99997,22.9999,16.9998,52.9995,6.99997,5.99998,28.9997,16.9999,7.99994,26.9998,35.9998,8.99998,9.99994,8.99996,13,8.99998,10.9999,16,55.9999,17,24.9999,51.9999,15.9999,15,9.99992,15.9999,29,7.99999,7.99997,19.9999,11,25.9999,11.9999,12.9999,19,18.9999,14.9999,5.99996,13.9998,4,13,9.99994,8.99995,12,11.9999,36.9999,16.9998,17.9998,13,23.9999,8.99991,5.99996,21,13,5.99999,5.99998,8.99997,14,6.99999,17.9999,13,19,6.99997,7.99993,14,20.9999,17.9999,17.9999,35.9998,22.9999,24.9998,8.99999,8.99996,8.99996,7.99995,14,10.9999,18.9998,12.9999,7.99999,49.9995,20,3.99998,4.99999,8.99998,4,9.99999,12.9999,15.9999,7.99992,14.9999,13,6.99997,14.9999,9.99998,13.9999,14,32,9.99996,35,29.9999,18.9998,4.99998,11,7.99998,4.99998,13,13,6.99999,4.99997,26.9999,7.99997,13,11,5.99993,16.9998,
11.9999,9.99987,16.9999,9.99993,13,32.9999,48.9998,5,29.9998,9.99998,6.99995,7.99995,13.9999,24.9999,6.99997,15.9999,17.9999,34.9998,12,17,15,12.9999,17,8.99998,23.9998,26,8.99998,8.99997,7.99995,18.9999,8.99999,15.9998,7.99997,7.99997,7.99996,6.99999,22.9998,11.9999,13,6,8.99999,9.99995,40,20.9998,24.9999,39.9997,35.9998,13.9999,32.9998,9.99994,28.9998,14.9999,13.9999,6.99998,12.9999,16.9999,7,7.99999,16,9.99994,10.9999,12.9999,7.99997,4,19.9999,9.99998,5.99998,12.9999,7.99993,20.9998,9.99995,12,8.99996,43.9996,9.99994,18,9.99995,5.99999,11,16.9999,18.9999,11,11.9999,9.99993,50.9998,17,9.99995,7.99995,11.9999,9.99998,8.99997,13,10.9999,8.99992,27.9999,8,6.99994,6.99998,7.99995,13.9999,9.99994,12,52.9996,14.9999,8.99993,28.9999,24.9999,15.9999,23.9998,10.9999,19.9999,8.99996,24.9999,10.9999,10.9999,54.9998,23.9999,19.9999,31.9997,14.9999,13.9999,5.99993,12.9999,9.99994,15,11,15.9999,18,9.99999,16,10.9999,12,14.9999,5.99998,8.99992,5.99992,11.9999,6.99997,13.9998,29.9999,5,9.99995,21.9998,10.9999,6.99997,8.99999,16,11.9999,6.99993,13,8.9999,5.99997,17.9999,9.99994,13.9999,23.9998,8.99998,14.9999,24,8.99999,24.9997,7.99992,14,8.99997,37.9995,58.9995,6.99997,9.99994,14,20,16.9999,17.9999,32.9998,22.9998,7.99998,14,4.99997,15.9999,9.99995,13.9999,8,5.99997,5.99998,7.99998,5.99999,5.99991,12.9999,10,7.99997,26.9998,11,25,22.9999,13.9999,11,7.99996,9.99996,20.9999,29.9997,22.9996,
23,5.99997,7.00001,5,29,23,43,15,14,28,11,4.00001,17.9999,29,9.00002,10.9999,23,15,37.9999,37.9999,15,9.99999,16,28,21,22,16,7.00001,8.99993,12.9999,31,10,8.00001,20,7.99996,6.00001,7.00001,9.99995,34.0001,8.00002,17,8.99999,43,12,21,10,11,21,8.99999,15,55.9999,9.00001,13,27,28,8.00001,32,6.00001,10,13,12,11,13,7.00001,6.00001,13,8.00002,5,11,15,11,5.00001,14,13,18,14,9.00002,13,14,9.00002,20,9,7.00002,35,13,17,24,27.9999,16,11,46,7.99996,4,8.00001,11,45.0001,13,14,10,41.9999,12,5.00001,12,10,18,17,8.00002,30,37.9999,38.9998,10,9.00001,33,17.0001,10,16,13,12,11,6.00001,17,9.99999,24.9999,36,22,15,11,9.00002,9.00002,6.00001,9.00002,29,16,15,13,5.99999,26,14,7.00002,6.00001,13,10,9.00002,14,19,8.00002,18,16.9999,20.9999,45.0001,9.00002,5.00001,4.00001,10,13,9.00002,14,9.00002,25,16,35.9997,13.9999,36,25.0001,40.0001,8.99998,6.00002,7.00002,5.00001,7.00001,9.00001,26,24.9999,24.9998,11,18,36,24,6.00002,8.00002,8.00002,8.00002,10,13,5.99999,8.99992,17.9999,8,16,9.00003,12,8.00002,17,8.00001,8.00001,7.99999,7.00002,10,8.99997,20.9998,
14,13.9999,12,26,24,48,7.00001,9.00002,8.00001,15,58.9999,15,18,13,15,52.9999,59.9999,17,7,7.00001,14,16.9999,16,12,7.00001,10,19,11,6.00001,23.9999,15,10,19.9999,12,14,9.00002,8.00001,79.9999,12,10,5,8.00001,30,10,16,17,22,19,29,14,10,29.9999,11,14,11,9,11,27,58,11,16,17,6.00002,14,17.0001,16,12,22,21,15,47.9999,15,9.00001,23.9999,9.99999,12,8.00002,8.00002,28.0001,24,9.99999,5.00001,9.99995,13,12,9.00002,41,10,5.00001,16,6.00002,30.0001,6.00001,5,21.0001,12,8.00002,23,10,18,12,7.00002,6.00002,22.0001,19,10,16,12,11,8.99999,21,30.0001,25.0001,17,39.0001,27,56,36.0001,13,12,41.9999,7.99997,41.9999,12,7.00002,32.0001,7.00002,13,21,17,12,13,5.00001,4.00001,8.99998,9.99996,11,16,16,10,20.0001,10,7.99999,16,8.99998,16,13,59.9997,15,13,24,9.00002,6.00001,8,11,14,66.0002,12,12,13,58.9998,49.9996,8.00001,16,11,5,6.00002,9.00002,17,7.00002,12,16,6.99996,24.9999,8.00002,13,14,11,14,10,12,11,9.00002,9.00002,6.00001,36.9998,7.99995,8.00002,19,29.0001,11,21.0001,12,28.0001,13,30,16.9999,39.0001,12,16.9999,
24,42,19.9999,26,15,17,6.00001,20,4.99997,7.00001,11,12,13,20,65,14,21,14,16,9.99998,9.00002,13,17,21,6.99999,16,9.00003,10,19,9.00003,18,19,16,33,21,11,11,12,11,19,21,12,15,11,6.00001,14,29,19,11,9.00002,21,27,12,17,30.9999,19,18,11,15,17,14,12,17,21,9.00003,16,8.99999,6,15,6.00002,8.00002,14,13,9.99999,10,19,13,13,13,8.00002,5,8,23,21,44.0001,15,34,14,14,15,13,8.00002,19,5.00001,10,56,35.9999,12,10,56.9997,21.9999,8.00002,12,13,16,34,7.00001,33,8.99999,5.99999,16,12,12,55.0001,15,17,15,11,11,25.0001,25,22,8.99998,25,40.0001,14,8.00001,14,11,10,13,20,16,73,11.9999,32.9999,20,9.00003,16,21,10,23,25,37.0001,21.0001,8.00002,10,18.9999,8.99992,10,5.00001,12,6.99999,22.9999,9.99998,22.0001,16,60.0001,22,12,10.9999,13.9999,24,13,10,17,8.00002,22,26,32,24.0001,6.99996,8.99996,14.9999,9.00002,11,8.00002,9.00002,8.00003,4.00001,8.00002,8.99996,10.9999,21,16,14,6.99998,14,6.00001,22.9999,10,8.00002,22.0001,51.0001,44.0001,33,5.00002,25.0001,56.9999,8.99994,
5.00001,16,53.9999,10,8.00001,18,14,27.0001,9.00002,12,11,7.00001,8.00001,9,7.00001,6.00001,15,14,18,21,16,11,19,24,8.00001,25,9.00002,7,15,25,14,23,18,18,6.99997,6.00002,13,7.00001,9.00002,8,4.00001,8,8.00002,21,11,8.00001,78.9997,8.00001,61,46,12,9.00002,14,7.00002,18,10,12.9999,10,27.0001,10,12,37.9999,32.0001,19,21,17,10,8,15,6.00001,4.00001,13,33,11,11,12,15,7.99999,13,11,16.9999,10,13,7.00001,8.00002,8.00002,16,8.99994,12,12,42.9999,21,33,20.9999,19,12,13,14,11,11,7.00001,25.0001,4.00001,9.00003,7.00002,18,25,10,9.99997,7.99998,10,25.0001,13,16,23.0001,9.00002,10,32.0001,25,53.9999,56.0001,22.9999,13.9999,18,35.0001,8.00002,6.00001,35.0001,5.00001,6.00001,31.9999,16,33.0001,34,18,11.9999,24.0001,25.0001,9.00003,16,4.00001,7.00002,6.00002,15,21,17,11,10.9999,25.9999,14,7.00002,10,24.0001,16,46.9997,28.9998,20,16,5.00001,9.99999,8.99995,10.9999,20,16,30.0001,11,10,21,15,30.0001,10,16,15,6.99995,29.0001,14,16,6.00002,11,6.00001,23,32.0001,16,11,13,15.9998,9.99997,6.00002,18.0001,4.00001,30.9999,31,30.0001,12,16,9.00002,6.99999,8.00001,5.99999,11.9999,
11,14,14,7,7.00001,16,59.9999,55,26,27,18,8.99999,10,13,7.00002,31,20,14,7.00001,9.00001,7.00001,17,7,17,23,9.00002,15,19,7.00001,13,10,16,20,18.9999,7,13,10,38,11,9.00002,11,16,6.00002,19,4.00001,9.00002,14,32,11,16,15,19,10,8.00002,16.9999,26,11,15,8.00002,21,7.99999,14,28,17,32.0001,18,15,5,26,18,5.00001,5.00001,7.00001,33.9999,21,11,22.0001,60.0001,20.9999,9.00003,15,5,8,17.0001,10,16,19.9999,9.99999,14,20,5.00001,9.00003,28,19,13,9.00002,6.00002,11,11,16,7.99999,11,12,9.00002,5.00001,14,7.00002,12,16.9999,7.99999,17,18.0001,12,11,11,9.00003,8.00001,15,23.0001,22,24.0001,18.9999,48.9996,13,5,5.00001,6.00001,19,7.00002,11,14,24.0001,35.0001,14,17.9999,8.99993,38,7.00001,5.00001,37.9999,5.00001,17,18.0001,27,18,9.00002,13,13.9999,18,19,6.00002,17,12,5.00001,44.9999,10,28,8.00002,5.00001,9.00002,6.99997,4.99999,9.00002,20,62.0001,8.00002,6.00001,6.00002,31.9999,55.9997,10,8.99996,11,12.9999,5.00001,8.00002,9.00002,9.00003,8.00002,8.00002,13,14,12,13,7.00002,15,14.9999,9.99997,11,8.00002,10,13,22,19.0001,10,10,18,6.99997,6.99998,19.9999,
9.99997,16,35.0001,11,14,21.9999,13,14,22,27,10,27,14,32.0001,41.0001,8.00002,12,49,25,17,10,11,9,9,39,13,7.00002,6.00001,12.9999,12.9999,7.00001,7.00001,9.00002,6,20,35.0001,8.00001,10,7.00001,14,22,10,26.0001,12,9,5,16,26,43,23,14,17,46.0001,10,39.9996,30.9999,13,8.00002,7.00002,14,7.00001,8.99997,22,42.0001,36,14,16,7.99997,13,11,6,15,8.00002,15,11,24.0001,19,12,13,41.9997,15,12,35,30,17,15,18,11,11,11,18,17,8.99999,8,12,6.00002,5.00001,5.99998,6.00001,37.9999,23,16,41,5.00002,9.00003,22,17,6.00001,8.99997,22,8.00002,38.0001,9.00002,15,6.00002,9.99996,11,30,14,8.00001,10,6.99998,9.99996,10,11,12,10,14,7.00002,17.9999,12,6.00002,11,21.0001,6.99997,5.99999,32.0001,20,10,14,20,11,24.0001,8,12,8.00002,26.0001,9.99994,20.9999,15,9.00002,6,8.00002,12,41.9999,9.00002,17.0001,16,9.99998,12,11.9999,11,29,18,7.00002,16,8.00002,22.0001,29,20,13,9.99999,20.9999,8.99997,14,8.00002,14,22,18.9999,7.00002,20,49.0001,29.0001,22,50,23.9999,15,13,5.99997,8.00002,9.00001,26,27.9998,29,12,19,20.0001,13,8.99994,12,
71,16.9999,6.00001,16,20,32,15,10,11,17,23.9999,18,7,42.0001,29.0001,26.9999,6,46,22,14,20,18,11,7.99999,18,13,10,7,37.9999,12,15,34,18,12,11,11,6.99997,8,7.00002,7.00002,10,28,6.00002,12,9.00001,6.00001,15,11.9999,14,15,37,13,47.0001,16,10,10,25.0001,11,6.00001,6.00002,9.99998,17,23,51.0002,7.00002,7.00002,14,38,14.9999,18,11,75.0001,12,18,12,9.00002,11,17,27,14,13.9999,15,21,9.00001,21.0001,9.00003,20,8.99999,45.0001,10,35,8.00002,13,8,6.00001,11,16,12.9999,36,22.9999,21,9.00002,21.0001,17,8.00002,28,17,10,4.99998,28,28,34.0001,11.9999,11,7,10,19,37.0001,13,14,5.00001,12.9999,12.9999,9.00002,18,32.0001,20,28.0001,25.0001,12,16,9.00002,6.00001,14,9.99996,30.9997,14.9999,24,18.0001,13,27,12,20,14,16,25.0001,14,18.9999,20,9.00002,8.00002,11,35.0001,22,11,13,15,25.0001,29,6.00001,21.9999,17.9999,7.00002,9.00003,11,10,11,20,9.00002,14,18,14,23.9999,6.99996,7.00002,16,32.0001,13,52.0001,19,16,23,35.0001,35,15,12,27,27.0001,8.00002,6.00002,9.00002,19.0001,13,11,27.0001,12,10,11,13,6.99997,
12,20,10.9999,34,18,15,33,11,11,10,11,28.0001,13,10,13,35,18,36,10,22,42,17,12,8.00002,32,13,48.0001,8,18,12.9999,41,53.9995,13.9999,13,7.99999,27.0001,9.99995,8.00001,6.00001,6,14,7,19,16,15,26,62.0001,14,9.00002,12,16,10,18,25.0001,11,7.99999,36,20,11,7.00002,6.99999,15,30,8.99998,13,8.99998,18.0001,27,17,7.00002,27,13,18,11,14,11,17,18,14,24,20.9999,18,42.0001,21,17,11,13,16,7.00001,30,47,10,14,6,7.00002,6.00001,9.00002,49,43.0001,15,22,12,9.00002,35.0001,10,16,26.0001,17,25.9999,15,18,9.00003,11,17,19,33,15,24.0001,19,13,8.00002,46.9999,14.9999,8.00002,18,11,10.9999,19,5.00001,14,7,18,13,49,16,11,8.00001,21.9999,23.9999,21.9999,93,24.9999,21.9999,11,19,9.00002,12,12,8.99995,14,9,14,7.00002,7.00002,15,10,13,8.00002,28,4.00001,5.99999,9.99995,13,12,17,8.99996,17.0001,12,23,9.00003,10,21.0001,10,14.9999,11,17,41,19,16.0001,9.00002,5.00001,12,20,16,10,25.9999,16.9999,22.0001,49.0001,13,30.0001,15,21.0001,7.00002,6.00002,4.00001,22,8.00002,12,5.99997,
20,7,13,12,20,19,21,17.9999,19,23,14,9.00002,15,21,40.0001,20.0001,28,21,22,9.00002,30,17,10,15,7.00001,14,18,11,11,20,13.9999,22.9999,15.9999,25,15,19,5,5.00001,17,6.00002,10,19,12,8.00001,26,6.00002,32,20.9999,20.0001,12,19,10,8.00001,18,13,43,10,11,9.00002,12,23.9999,18,12,13,7.00002,23.0001,12,17.9999,25.9999,8.00002,12,30,11,10,33,11,19,9.00002,56.0001,8.00001,8,47,23,23,11,38,15,16,13,12,24.9999,52,23,26,6.00002,22.0001,20,18,18.0001,6.99999,18,23.9999,21.9999,22,33.0001,18,13,6.00002,11,61.9997,14,14,10,17,22,12,52.0001,19,14,10,14,16,14.9999,7.00001,15,12,14,14,17,8.00002,7.99998,8.00001,13,12,7.99999,12,68.0001,9.00002,11,17,52.0001,11,9.00002,9.99998,8.00002,9.00002,5.00001,5.99999,21.9999,31.0001,5.00002,7.00002,8.00002,26,6.00002,14,17,19,16,5.00001,6,24,13,19,33,9.00003,12,11,19.0001,14,9.00001,8.00002,39.9998,19.9999,30.0001,13,12,36.0001,20,12,11,10,12,25,10,7.99996,73.9999,15,10,16,5.00002,31,12,12,23.0001,8.99999,11,13,16,12.9999,
16,13,9.00001,18,11,14.9999,11,12,9.00002,9.00001,7,9.00001,7,8.00001,15,13,8.00001,15,52,10,19,41,17,43,26.9998,14,25,10,13,47,25,18,12.9999,26,37.9999,21,14,28,15,4.00001,32,11,16,11,6.99997,21,26.9998,72.9998,18,11,10,10,8.00002,33.0001,18,19,14,51.0001,8.00002,8.00001,13,58,86.0001,14,10,8.00002,30,9,9,11,16,11,21.9999,17,12,15,6.00002,15,7.00002,10,22.9999,34.9999,18,24,11,26.0001,32.9999,22,11,31,6.00001,10,9.99998,9,20.9999,8.00001,8.00002,8.00002,11,24.9999,51.9999,21.0001,16,12,31.9999,12,10,12,9.99993,39.9999,16,15,10,24,54.0001,9.00002,34,12,6.00002,6.00002,8.00002,5.99997,15,6.00002,7.00002,7.00002,34.0001,11,46.0001,52,13,11,14,28,11,46.9998,44,7.99997,36.0001,17,46.0001,7.99999,13,22.0001,11,50.0001,23.9999,22.9998,17.9999,45.0001,18.0001,9.00002,10,16,11,46.0001,28.0001,31,14,15,5.99999,25,24,12,14,16,8.00002,8.00002,6.00002,13,38,24,28.9999,17,18,9.00002,14,20,14,9.00002,19,27.0001,19,34.0001,9.00003,43.9998,13.9999,14,7.00002,6.00002,9.00002,20.0001,5.00001,10,24,18,13,15,15,4,
9.00002,19,11,13,12,13,8,14,9.00001,25,22,7.00001,23,7.00001,7.00002,32,14,14.9999,16,10,10,50,8.00001,10,39,25,20,17,6,7.00001,6.00001,21,7.00002,22,10,17,28,19,19,16,8.99998,9,10,8.99999,6,18,11,17,15,6.99997,13,17,16,9.00001,31,23.9999,13,18,16,15,19,17,20.9999,27.0001,60.0002,14,7.00002,8.99999,9,18,12,28.0001,5.00001,11,15,10,17.0001,12,12,13,13,14,27.0001,10,12,13,11,20,13,15,13,10,19.9998,16,14,29.0001,34.0001,29,11,11,16,15,31.0001,14,12,25,14,22,21,23.9999,5.00001,10,8.00002,25.0001,22.0001,16,9.00001,16.9999,14,13,30.0001,6.99997,9.99997,10,7.00002,8.00002,13,14,23,31.0001,10,47.0001,21,11,8.99997,50.9998,17,23,11,7.00001,8.00002,7.00002,9.99998,11,10,19,10,12.9999,36.9998,42.0001,28.0001,16,13,14,9.99997,15,16,12,11,12,9.99997,13,38.9999,12,15,7.00001,5.00001,11,11,7.00002,13,20,21.9999,13.9999,30,9.00002,44.9999,31,14,36,6.00001,13,5.00001,39,12,16,29,10,7.00002,11,17,14,8.00002,14,13,30,13,15,39.9998,5.99998,
69.9996,13.9999,32.9998,8.99995,12.9999,38.9999,13.9998,23.9997,6.99999,6.99999,7.99999,13,36.9999,5.99996,5.99997,17,9.99992,49.9997,12.9999,12,9.99998,15.9999,11.9999,13.9999,18,11.9999,9.99995,34.9998,6.99996,9.99996,10.9999,9.99993,11.9999,5.99996,16.9999,15.9999,9.99997,10.9999,7.99995,7.99992,18,14.9999,4.99999,11.9999,39.9998,15.9999,19.9999,31.9997,23.9999,15.9999,14.9999,6.99999,8.99998,41.9999,34.9998,27.9997,5.99998,13,8.99998,36.9998,23.9999,22.9998,34.9997,23.9997,11,9.99996,8.99998,6.99995,6.99994,6.99998,8.99997,22,13,8.99997,11,40.9999,6.99999,9.99995,9.99997,7.99995,8.99996,19.9999,65.9999,11.9999,9.99993,9.99995,12,11,5.99999,5,49.9996,6.99994,14.9998,8.99996,12.9999,9.99994,26.9999,9.99999,16.9998,10.9999,11.9999,11.9999,14.9999,7.99999,5.99997,56.9997,12.9999,5.99999,15.9998,21.9998,5.99998,15,31.9998,63.9996,12,50.9997,9.99995,11.9999,18.9999,6,8.99991,5.99991,6.99993,16.9999,16.9999,15,19,9.99994,8.99999,71.9996,57.9997,14,53.9998,34.9998,12.9999,85.9987,11,9.99995,16.9999,12.9999,11,23.9998,6.99995,3.99998,15.9999,11,21.9999,9.99992,11.9999,19.9999,16.9999,32.9998,7.99995,14,19,51.9996,10.9999,12.9999,12.9999,10.9999,8.99991,21.9998,27.9999,24.9999,30.9999,10.9999,12.9999,9.99997,7.99997,23.9999,26.9997,16,42.9995,21.9998,13.9999,48.9999,42.9998,10.9999,24,9.99996,11.9999,26.9999,25.9999,16.9999,9.9999,45.9994,8.99996,4.99998,4,12,8,4.99999,9.99999,22.9999,7.99997,11,16.9999,16,10.9998,5.99995,
15.9999,18.9999,27.9999,7.99998,7.99997,20.9998,14.9999,4.99998,8.99994,14.9999,3.99999,9.99997,15,4.99999,58.9997,23.9999,10.9999,9.99995,18,6.99997,9,8.99998,8.99995,18.9998,37.9998,3.99999,14.9999,7.99995,14.9999,12.9999,21.9999,17,21.9999,5.99997,7.99998,8.99997,7.99997,14.9999,13,7.99998,5.99997,16,15.9999,13.9999,31.9998,16,28.9997,8.99997,9,16.9999,9.99996,12,8.99997,31.9999,5.99996,6.99991,21,12,17,40.9999,7.99994,38.9997,17.9999,19.9998,8.99999,10.9999,6,11,17.9999,37.9999,14,10,11,7.99993,5.99997,5.99998,9.99997,35.9998,27.9999,10.9999,10.9999,21.9998,8.99999,12.9999,7.99998,7.99992,11.9999,9.99986,11,7.99998,10.9999,7.99995,20.9997,10.9999,8.99992,20.9998,22.9999,7.99998,6.99999,11,20.9998,11,25.9999,6.99997,28.9999,18.9999,8.99995,16,10.9999,6.99994,10.9999,47.9999,38.9999,11,13,8.99997,7.99999,8.99998,20,42.9997,7.99995,5.99998,12.9999,16,11,8.99998,13.9999,27.9998,6.99999,17.9999,17.9999,7.99998,13,29.9998,18.9998,27.9997,18.9999,23.9999,7.99997,8.99998,13,11,9.99999,13.9999,23.9999,17.9999,21,9.9999,33.9997,10.9999,9.99996,30.9998,38.9997,157.999,44.9998,79.9995,14.9999,9.99996,21,99.9994,56.9996,28.9997,6.99998,16,10.9999,16.9999,16,15.9999,17,18.9999,6.99998,7.99995,29.9996,65.9991,29.9999,50.9998,27.9998,10.9999,16.9999,8.99996,9.99996,16.9999,6.99999,8.99994,10.9999,13.9998,37.9996,18.9999,17,12,5.99997,7.99999,34.9999,4.99999,9.99994,59.9998,38.9998,19,10.9999,56.9994,
18,99.9999,13,24.0001,16,10,10,11,10,9,11,8,35,13.9999,27.9999,7.00001,5.00001,17,7.00001,12,7.00001,6.99999,37,10,27,7.00002,22,20,21,18.9999,12,7.00001,13,20.9999,8.00001,68,121,27.0001,44.0001,14,19,11,5.00001,12,12,12,11,5.00001,5.99999,7,12,12,9.00002,24.0001,11,10,6.00001,15,105,12,14,11,8.99999,80.9999,18.0001,15,6.00001,30,9,15,13,11,17,9.00001,7.99999,7,22,15,11,7.00002,8.99993,6.00001,4.00001,10,11,22,13,18,4.99999,11,9.00003,11,16,9.00001,7.99996,17.9999,10,36.0001,22,16,20,9.00002,11,19,33.0001,24,10,6.00001,20.9999,47.9998,14,8.00002,16,9.00003,13,11,20,11,13,29.0001,12,14.9999,8.99998,28,6.00002,10,8.00002,13,34,66.0001,8.00002,6.99998,24.0001,9.00001,6.99999,11,23.0001,11,32.0001,59.0001,15,35,24,80,18,6.00001,11,25.9999,28.9999,56,12,17,45.9999,31.0001,55.0001,35.0001,13,62,12,14,42.9998,11.9999,8.00001,12,26.0001,12,10,18.0001,62.0001,47,14,18,6.99998,13,8.00002,19,10,5.00001,7.00002,10,10,21.0001,21,7.00002,13,13,29.9998,24,11,66.0001,17,33,15,20,16,38,32,18,36.9999,22.9999,
